0.000000000000000000e+00 -1.499999999999999944e-01 8.698574093244903049e-35 2.000000000000000111e-01 1.000000000000000000e+00 -2.148237253580073290e-24 -2.563141970887506912e-26 -7.944331291749461240e-26 1.308382894842568200e-34 -9.051035732980769739e-33 -6.949621850986917402e-36 -1.012326606111058983e-30 2.829503243462800938e-33 -1.487166676411567103e-32 -8.883648438913903655e-01 1.816148253788148814e+00 -1.061716759778952746e+00 2.182590491981357683e+00 1.061716759778952746e+00 -2.182590491981357683e+00 8.883648438913901435e-01 -1.816148253788148814e+00 1.988720128021093103e-05 3.543885419565739880e-05 2.810143171082302160e-01 -5.926241154710520931e-01 -2.692849970716615360e-01 5.926123508490643843e-01 5.435612881465878843e-05 -3.460474151673054166e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000042e-02 -1.499999999999999944e-01 5.009069715184235687e-35 2.000000000000000111e-01 1.000000000000000000e+00 -2.249717556237247306e-28 5.016120114189114488e-27 -1.134240035780857137e-27 2.283094468945021105e-03 1.853607431560950558e-03 -1.244399366545037751e-02 -9.609897780449558335e-03 4.591881186437574494e-03 -2.131575293728434893e-06 -8.883644461473647613e-01 1.816148962565232727e+00 -1.056096473436788141e+00 2.170738009671936641e+00 1.056331059837519515e+00 -2.170738244964376396e+00 8.883659310139664367e-01 -1.816148945882979149e+00 -6.205943687624948524e-02 1.151972777473808662e-01 7.817163641005042685e-01 -1.663569996709579613e+00 -7.642487207659920401e-01 1.655593964178447841e+00 3.113898298668926756e-02 -7.908557396140158957e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000083e-02 -1.499543381106210882e-01 3.707214863121900656e-05 1.997511201266909953e-01 9.999999943289805682e-01 -9.609257187915785372e-05 4.591575093191715631e-05 -2.131433203640742633e-08 3.669831445171897310e-03 2.907906212833755426e-03 -2.769265520917696746e-02 -1.466431112282759117e-02 5.739571256321351900e-03 -6.255161237349206005e-06 -8.896056348848897510e-01 1.818452908120180345e+00 -1.040462146154778056e+00 2.137466609737745049e+00 1.041046085422199674e+00 -2.137626365680807439e+00 8.889887106737002220e-01 -1.817730657362207181e+00 -1.285083664987363150e-01 2.415007120529111262e-01 1.238721065760239881e+00 -2.623469873138040143e+00 -1.211017938447300768e+00 2.607572265112523269e+00 7.860777095029525263e-02 -1.902999560497553588e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.999999999999999778e-02 -1.498809414817176555e-01 9.523027288789412024e-05 1.991972670225074515e-01 9.999999652058289001e-01 -2.427259085391643705e-04 1.033076341226423135e-04 -8.264392878471229859e-08 4.158956364063708978e-03 3.250647443299499711e-03 -4.632041785934474382e-02 -1.604549938110134272e-02 5.423209035656757944e-03 -1.227173585431830863e-05 -8.921758022148644773e-01 1.823282922361238567e+00 -1.015687724839573258e+00 2.084997212274984246e+00 1.016825726653253659e+00 -2.085474920378556973e+00 8.905608660927061271e-01 -1.821536656483202288e+00 -2.011630484485438242e-01 3.868938654116749198e-01 1.622275118697497076e+00 -3.406056752914254915e+00 -1.579238384298115028e+00 3.385629665008704769e+00 1.443939221495271763e-01 -3.337326641079996215e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000167e-02 -1.497977623544363701e-01 1.602432217538840987e-04 1.982708586653205429e-01 9.999999063180575742e-01 -4.031702069962792251e-04 1.575360899628509208e-04 -2.019406377082660557e-07 3.803181931484776561e-03 2.865917896140457357e-03 -6.899091894244291367e-02 -1.487953259709861968e-02 3.011492771880903974e-03 -1.577341565593480099e-05 -8.961990631838353538e-01 1.831020799669472066e+00 -9.832422224656233167e-01 2.016876077216699148e+00 9.852409589672913581e-01 -2.017762327078382878e+00 8.934487445356966706e-01 -1.828211309765362280e+00 -2.831832812249246434e-01 5.562379825607588479e-01 6.361988642728332977e+00 -8.933518938178409030e+00 -2.049957846078548140e+00 8.910500631894002765e+00 2.294754397342946284e-01 -5.134230727027455643e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.497216987158066781e-01 2.175615796766932426e-04 1.968910402864716969e-01 9.999998300663558437e-01 -5.519556153723612730e-04 1.876489722266394761e-04 -3.483658244991923370e-07 2.748844311060901716e-03 1.670249020175429639e-03 -9.645372220424276721e-02 -9.157908687823103355e-03 -5.925310608166547109e-03 -1.053451632039379791e-05 -9.018627288083338467e-01 1.842145559320687243e+00 -8.560024496110566483e-01 1.838205698453130976e+00 9.442418020457203909e-01 -1.839552314440502823e+00 8.980382533303825632e-01 -1.838479771219417191e+00 -3.776609917543582995e-01 7.455437830426014933e-01 -3.469059240757021989e-01 7.256381168173842156e-01 3.682505030918659106e-01 -7.637020523850179821e-01 3.350490840546727078e-01 -7.427592863436194293e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.199999999999999956e-01 -1.496667218295854584e-01 2.509665600802018170e-04 1.949619658423868418e-01 9.999997846920992695e-01 -6.435286192066893771e-04 1.283997986318060475e-04 -4.038174649498499732e-07 2.212277552220218298e-04 -3.363227150440754789e-03 -6.454244298816776138e-02 1.679007533311217826e-02 1.011532720564657520e-03 1.251065032225909756e-04 -9.094159486434210127e-01 1.857056434981539272e+00 -8.629405680925706923e-01 1.852718460789478661e+00 9.516068121075577091e-01 -1.854826355488203182e+00 9.047392350114760173e-01 -1.853334956946289580e+00 -2.290610482972799122e-01 4.776357301935041377e-01 -2.325758670403466066e-01 5.165699603193019129e-01 2.412781294711952018e-01 -4.745881809040342070e-01 2.452182731742968969e-01 -5.140354937917646083e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000133e-01 -1.496622972744810209e-01 1.837020170713867277e-04 1.936711169826234868e-01 9.999998772902380928e-01 -4.756389189942893201e-04 1.385151848910622563e-04 8.190978639791196881e-07 -3.651942581622873163e-03 -1.096927431948074329e-02 5.748152987893978549e-02 5.688220904927732136e-02 -3.257794307354409252e-02 2.480445247537264733e-04 -9.139971696093666109e-01 1.866609149585409355e+00 -8.675920854333776244e-01 1.863049859995864699e+00 9.564323746969816131e-01 -1.864318119106283866e+00 9.096436004749619553e-01 -1.863615666822124872e+00 -3.982864978485317398e+00 8.329632913134199512e+00 1.769678282883879739e-01 -4.244828934500288753e-01 -2.476199465875128514e-01 4.603482987684648364e-01 -1.705369877853912808e-01 3.282103566537353245e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000033e-01 -1.497353361261134774e-01 -3.568346931822813020e-05 1.948207475802022914e-01 9.999999781266274423e-01 9.314601577081566225e-05 -1.872409418262537624e-04 3.375535622651580476e-06 -5.422257085230165578e-03 -2.236764354891833395e-02 8.395477222757020963e-02 1.137525882571669977e-01 -1.524359948376483587e-01 -1.427639253483014442e-04 -9.936544691790729633e-01 2.033201807848093345e+00 -8.640527288676098649e-01 1.854560202126864121e+00 9.514799757652313561e-01 -1.855111153130914570e+00 9.062328607192541297e-01 -1.857051459689050166e+00 -1.184345532330743911e+00 3.196385549386460134e+00 2.092643720090658910e-01 -7.411277288779993810e-01 -4.082067230010588688e-01 5.571071362349022671e-01 -2.644059113364682911e-01 2.921448276963611868e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.799999999999999933e-01 -1.498437812678180825e-01 -4.830363402965947781e-04 1.964998430247537065e-01 9.999977781910456276e-01 1.230603341404772543e-03 -1.711497680967814013e-03 2.018981643741602831e-06 4.617906358670991092e-03 -1.420156927682885914e-02 7.005362812261071992e-02 7.064211795976395314e-02 -3.895509592627909717e-02 -4.030185321214222794e-04 -1.017341379825687842e+00 2.097129518835822548e+00 -8.598674414274285471e-01 1.839737647549304134e+00 9.433158413052101787e-01 -1.843969010406216524e+00 9.009447424925247638e-01 -1.851208563135122942e+00 -9.660967088939931280e-01 2.182647754802502504e+00 1.711373398421145442e-01 -5.167979451444426608e-01 -3.500014245564397886e-01 5.653507129714907542e-01 -2.546492692701962657e-01 4.021342774751524018e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000111e-01 -1.497514231406446572e-01 -7.670677258331719608e-04 1.979009155872059333e-01 9.999959169065613107e-01 1.936983370594630048e-03 -2.101014989478918946e-03 -1.281320924676908714e-06 1.696432388494235194e-02 -5.458455314559742047e-03 5.862215631661049642e-02 2.654065244196570847e-02 1.195329341609660014e-02 -3.318085420525563830e-04 -1.036663314003567704e+00 2.140782473931872598e+00 -8.564446946305862562e-01 1.829401688646415280e+00 9.363158128140813830e-01 -1.832661996146786709e+00 8.958517571071208385e-01 -1.843165877585619894e+00 -5.823596367547256847e-01 1.324520151275776492e+00 1.086069101263464898e-01 -4.018828452792888584e-01 -3.265163487136013565e-01 4.983153533815287695e-01 -1.213433456288992573e-01 9.930129997004488729e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000011e-01 -1.494121366629458103e-01 -8.762368321243667714e-04 1.990733587135381233e-01 9.999956116082306945e-01 2.202378171172289512e-03 -1.981484331356301275e-03 -3.810067867118875742e-06 2.798080776323462124e-02 3.549795505167209833e-03 5.085263554523141577e-02 -1.908010218241672565e-02 1.092382171254110274e-01 2.573376225420606058e-04 -1.048310506738662218e+00 2.167272876957388128e+00 -8.542725564280593264e-01 1.821364031740829503e+00 9.297854858398093558e-01 -1.822695689079156134e+00 8.934248901945428534e-01 -1.841179851586218996e+00 -1.253101956552149510e-01 4.040609538385586674e-01 8.138307683163148454e-02 -2.482198940063851111e-01 -2.970549850488890531e-01 5.272032309869500999e-01 9.252259666821527340e-01 -3.724085950098543485e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.399999999999999911e-01 -1.488525205076811075e-01 -8.052409220210225010e-04 2.000904114244427545e-01 9.999975814299707499e-01 2.011588298368749764e-03 -8.891828280795115082e-04 7.907649152531126186e-07 2.921807213585089769e-02 4.521720143349801228e-04 2.475410274667135674e-02 -2.205648399150996700e-03 3.754656509061416597e-02 -2.952500493089134643e-06 -1.050816710651766517e+00 2.175354096034159301e+00 -8.526448948914266968e-01 1.816399633860701801e+00 9.238443861388315748e-01 -1.812151624459417132e+00 9.119294095281859081e-01 -1.848628023486416083e+00 3.163810358198793082e-01 -7.134688149747381303e-01 -4.832254573153282884e-02 -1.318944664348786766e-01 -2.280085840976830980e-01 2.382553279654753275e-01 6.617385541466735965e-01 3.118823064079956353e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000089e-01 -1.482681590649641001e-01 -7.961974817343229040e-04 2.005854934793762090e-01 9.999978889100968882e-01 1.989532923757462903e-03 -5.137429844868796882e-04 1.496862963263585244e-06 2.847822556183557396e-02 -2.786333045269196156e-03 -4.766986810101483474e-04 1.391363669726984782e-02 5.254831192670278775e-03 1.361864441678818460e-06 -1.044489089935368931e+00 2.161084719734664539e+00 -8.536113458060573533e-01 1.813761744532004228e+00 9.192842144568779128e-01 -1.807386517900107625e+00 9.251641806111193800e-01 -1.848004258873600092e+00 7.817524907485551289e-01 -1.755700810421623181e+00 -1.531071016714180555e-01 3.512011474510190467e-02 -1.427761109264402695e-01 1.277879586172314674e-02 4.457752275557058663e-01 4.674217756975962423e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000266e-01 -1.476985945537273859e-01 -8.519241426397067924e-04 2.005759595057560185e-01 9.999976280480424862e-01 2.128659615313943654e-03 -4.611980992030515467e-04 1.686495850749208319e-06 2.761016848834600690e-02 -5.542218254794038963e-03 -2.578608250039318359e-02 2.774754013065861349e-02 -2.732547660960466321e-02 2.202401257420424891e-05 -1.028854040120397828e+00 2.125970703526232075e+00 -8.566734878394857144e-01 1.814464146826906266e+00 9.164286922383491074e-01 -1.807130941982873162e+00 9.340796851622334973e-01 -1.838655823359648167e+00 1.212103366275807392e+00 -2.705045633705460695e+00 -2.572588620384619329e-01 1.995466080970897949e-01 -5.647635509718473834e-02 -2.165425050845604105e-01 2.682942385024422727e-01 8.561399904252864346e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-01 -1.471463911839604732e-01 -9.627685077355876454e-04 2.000602378557481409e-01 9.999968356000035197e-01 2.406116079258807661e-03 -7.344339869938696025e-04 1.453055614345715903e-06 2.845411554663775100e-02 -7.155931598357454654e-03 -5.213525394163660148e-02 3.770531774194131602e-02 -1.013011428705110628e-01 1.096098731925828967e-04 -1.004611972794881680e+00 2.071869790852122861e+00 -8.618186650802549531e-01 1.818455078988848062e+00 9.152991651364054126e-01 -1.811461792084564371e+00 9.394455699322823428e-01 -1.821533023551142438e+00 1.549307329985305515e+00 -3.549813550976099741e+00 -3.853163746437682224e-01 3.061306216991965812e-01 1.508107751760356940e-02 -5.191952257342702381e-01 6.602319177424487151e-02 -6.087470019579321878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000067e-01 -1.465773088730276952e-01 -1.105887139702736634e-03 1.990175327769154179e-01 9.999946003814471629e-01 2.783142408590406902e-03 -1.747376929059670913e-03 3.887179481221676384e-07 3.872216689985837068e-02 5.979923872976739344e-03 -5.733076539055904225e-02 -2.861554693496130494e-02 1.407153381830818922e-02 4.352818233697243927e-05 -9.736258261951755699e-01 2.000873519832600866e+00 -8.695249925731303176e-01 1.824577691422831993e+00 9.156007866867574840e-01 -1.821845696599249775e+00 9.407660337677672402e-01 -1.833707963590301082e+00 5.808939688933745238e+00 -8.988721680323175534e+00 -3.853890294623574242e-01 4.404598944540372152e-01 5.060773908018845191e-02 -4.665231829544813635e-01 2.315994914422470075e-02 -4.035110993782176081e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000244e-01 -1.458028655350305236e-01 -9.862886622432017782e-04 1.978709174691042072e-01 9.999955917700759089e-01 2.497006589720415261e-03 -1.606672958216827461e-03 7.155849857272670779e-07 4.820822848214604411e-02 1.947384280675233670e-02 -6.480519454092152631e-02 -9.755121121452932365e-02 1.403757072631336977e-01 -1.314478243910142992e-05 -8.574470324165006652e-01 1.821099086226137365e+00 -8.772327731623774660e-01 1.833386889311912737e+00 9.166129414683612531e-01 -1.831176160258339403e+00 9.412292327506517342e-01 -1.841778185577865434e+00 -4.858589411461389229e-01 8.371975517822871637e-01 -3.853204746744387510e-01 6.028245528110875995e-01 1.024329581192917615e-01 -4.177041346817067513e-01 -4.852211725792088259e-03 -1.973122775030033971e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.599999999999999867e-01 -1.448387009653875901e-01 -5.968118061081549878e-04 1.965748135782857953e-01 9.999988218199769019e-01 1.521557944210021572e-03 -2.030116271716300171e-04 2.521880639111202419e-06 4.567881281484603706e-02 1.633368804914595712e-02 -3.275400942714722791e-02 -8.242753703949554089e-02 1.579348995828244728e-02 2.840812030006800606e-04 -8.671642112394234436e-01 1.837843037261783108e+00 -8.849391826558662411e-01 1.845443380368134489e+00 9.186616006307470883e-01 -1.839530242951973538e+00 9.411321885161358924e-01 -1.845724431127925502e+00 -3.921485921719314316e-01 3.827978066755943765e-01 -1.010195064073649007e+00 1.689089100655727371e+00 -5.366040153984563688e-02 -3.320599144946867476e-01 -1.434354632743772839e-01 -1.473559504125754316e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000044e-01 -1.439251247090906904e-01 -2.701380451252358042e-04 1.959197333897428339e-01 9.999997558292436084e-01 6.973366946830532754e-04 -4.509371651210615408e-05 5.435464828926909622e-06 4.244865015764268112e-02 1.569676665888675854e-02 9.574022129506434831e-02 -8.028398756111701506e-02 -1.093369838804890276e-01 4.439342334740609890e-04 -8.750071830828620723e-01 1.845498993395294995e+00 -9.051430839373392212e-01 1.879225162381249037e+00 9.175883925999501756e-01 -1.846171441241867273e+00 9.382634792506483468e-01 -1.848671550136177011e+00 4.620225886279305527e-02 -8.006238680968058574e-01 -4.025637232843803481e+00 6.894435392926389738e+00 3.811291558404827917e+00 -8.542513347981650185e+00 -6.566123890375086258e-01 6.618133951298621476e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000222e-01 -1.430761517059378207e-01 4.379728805249937526e-05 1.978345378156441126e-01 9.999993464233271068e-01 -1.054451011838026874e-04 -1.138398821613493053e-03 9.075911779582211756e-06 5.021902325123794864e-02 2.712642399401505493e-04 9.184330042729260679e-02 -1.040089733778860491e-03 9.742229695324725047e-02 -2.655559058757486009e-04 -8.740831379056062111e-01 1.829486516033358878e+00 -9.856558285942152997e-01 2.017113870239776841e+00 9.938142237680467339e-01 -2.017021708201500285e+00 9.251312314698981742e-01 -1.835435282233579768e+00 1.066849088895260866e-01 -5.617025356391747160e-01 -1.497603563117982928e+00 3.202289743337694006e+00 9.967358793633751546e-01 -3.276273014956321283e+00 -5.768682049381301802e-01 8.485612494721461729e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.199999999999999845e-01 -1.420717712409130529e-01 4.922257285130238842e-05 1.996714038241899636e-01 9.999999797818602820e-01 -1.158510713972517303e-04 -1.642408081322189529e-04 6.305966095168772792e-06 5.016392257878218158e-02 3.942349943682200682e-04 6.717388936449410208e-02 -2.100810812294730007e-03 3.404616142835473896e-02 -6.937396235924047575e-05 -8.719494397278156894e-01 1.818252465320575384e+00 -1.015607899856574958e+00 2.081159665106530721e+00 1.013748941355314237e+00 -2.082547168500626711e+00 9.135938673711355706e-01 -1.818464057244136844e+00 2.672873821013554974e-03 -4.660839944443773142e-01 -1.165134593163008603e+00 2.383858690362505861e+00 1.028218985232820515e+00 -2.296255646303224651e+00 -4.974488451363445751e-01 5.696363204410803682e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
